id,timestamp,payload
536,1743557533.602942,"{""id"": 536, ""timestamp"": 1743557533.602942, ""data"": {""robot_id"": ""R537"", ""task_type"": ""Pick-and-Place"", ""task_duration"": ""153.50043111355527"", ""energy_consumption"": ""7.114212102074168"", ""position_coordinates"": ""(7.761394036915221, 5.350737497792146, 7.974889777130172)"", ""robot_speed"": ""1.0553882856289667"", ""sensor_id"": ""S6"", ""sensor_type"": ""Pressure"", ""sensor_reading"": ""98.70182883743388"", ""timestamp"": ""2025-01-21 10:56:00"", ""data_size"": ""950"", ""network_load"": ""90.58632634398302"", ""network_latency"": ""19.725908260724886"", ""packet_loss_rate"": ""2.055212827104653"", ""network_type"": ""6G"", ""slice_id"": ""Slice3"", ""slice_bandwidth"": ""1174"", ""command_delay"": ""16.106796835753848"", ""feedback_delay"": ""18.929558153661624"", ""data_transfer_time"": ""11.370151346831047"", ""total_delay"": ""52.24952464315923"", ""signal_strength"": ""-46.26106762648163"", ""latency"": ""14.725596135770921"", ""resource_allocation"": ""88.547382159982"", ""error_rate"": ""0.1676219707554013"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
537,1743557533.7072918,"{""id"": 537, ""timestamp"": 1743557533.7072918, ""data"": {""robot_id"": ""R538"", ""task_type"": ""Welding"", ""task_duration"": ""190.20094077664328"", ""energy_consumption"": ""6.828550071742746"", ""position_coordinates"": ""(3.297121754142036, 3.9075034770909323, 7.4080936473274415)"", ""robot_speed"": ""1.0616182109693282"", ""sensor_id"": ""S8"", ""sensor_type"": ""Motion"", ""sensor_reading"": ""89.39291733976009"", ""timestamp"": ""2025-01-21 10:57:00"", ""data_size"": ""1678"", ""network_load"": ""88.21605809292251"", ""network_latency"": ""14.685655171184559"", ""packet_loss_rate"": ""4.928723510050147"", ""network_type"": ""6G"", ""slice_id"": ""Slice2"", ""slice_bandwidth"": ""957"", ""command_delay"": ""6.220854749494744"", ""feedback_delay"": ""10.228653533444081"", ""data_transfer_time"": ""18.54901066484971"", ""total_delay"": ""42.05020691946739"", ""signal_strength"": ""-40.34830364080411"", ""latency"": ""12.047031135465193"", ""resource_allocation"": ""83.84627554363131"", ""error_rate"": ""0.8912294410314674"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
538,1743557533.8112185,"{""id"": 538, ""timestamp"": 1743557533.8112185, ""data"": {""robot_id"": ""R539"", ""task_type"": ""Welding"", ""task_duration"": ""129.45703717980228"", ""energy_consumption"": ""5.723682257403991"", ""position_coordinates"": ""(9.543646155515045, 2.0572482752966637, 3.116832568459613)"", ""robot_speed"": ""0.7385720311027173"", ""sensor_id"": ""S6"", ""sensor_type"": ""Motion"", ""sensor_reading"": ""99.67537699803499"", ""timestamp"": ""2025-01-21 10:58:00"", ""data_size"": ""1619"", ""network_load"": ""78.19873920803715"", ""network_latency"": ""11.343051735952065"", ""packet_loss_rate"": ""3.347403731929657"", ""network_type"": ""6G"", ""slice_id"": ""Slice4"", ""slice_bandwidth"": ""905"", ""command_delay"": ""18.196970859678792"", ""feedback_delay"": ""27.14400668649068"", ""data_transfer_time"": ""17.501087737710723"", ""total_delay"": ""70.15206282070123"", ""signal_strength"": ""-69.62835034288733"", ""latency"": ""10.990930220653262"", ""resource_allocation"": ""86.90640233549902"", ""error_rate"": ""0.9069742930684787"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
539,1743557533.9154732,"{""id"": 539, ""timestamp"": 1743557533.9154732, ""data"": {""robot_id"": ""R540"", ""task_type"": ""Assembly"", ""task_duration"": ""120.43841701189866"", ""energy_consumption"": ""7.877398457679301"", ""position_coordinates"": ""(1.4032351976782609, 5.87366779457486, 2.0097403279123958)"", ""robot_speed"": ""1.2690815396596022"", ""sensor_id"": ""S3"", ""sensor_type"": ""Motion"", ""sensor_reading"": ""97.36193358629167"", ""timestamp"": ""2025-01-21 10:59:00"", ""data_size"": ""1878"", ""network_load"": ""72.5900967392388"", ""network_latency"": ""6.928802193969101"", ""packet_loss_rate"": ""0.45707188384845554"", ""network_type"": ""5G"", ""slice_id"": ""Slice3"", ""slice_bandwidth"": ""1938"", ""command_delay"": ""6.58363463329195"", ""feedback_delay"": ""13.766937465789002"", ""data_transfer_time"": ""20.009897901532277"", ""total_delay"": ""49.32661839197984"", ""signal_strength"": ""-65.49539067448374"", ""latency"": ""14.895972983911356"", ""resource_allocation"": ""84.85366406059268"", ""error_rate"": ""0.3412020723921535"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
540,1743557534.017271,"{""id"": 540, ""timestamp"": 1743557534.017271, ""data"": {""robot_id"": ""R541"", ""task_type"": ""Welding"", ""task_duration"": ""181.0599548025423"", ""energy_consumption"": ""4.268270606161156"", ""position_coordinates"": ""(6.50307157307256, 1.2009070657155119, 0.05663000525796713)"", ""robot_speed"": ""0.4569617883373742"", ""sensor_id"": ""S2"", ""sensor_type"": ""Motion"", ""sensor_reading"": ""97.25390542781182"", ""timestamp"": ""2025-01-21 10:00:00"", ""data_size"": ""658"", ""network_load"": ""76.31699069348373"", ""network_latency"": ""9.907874087433694"", ""packet_loss_rate"": ""2.6856037414336997"", ""network_type"": ""6G"", ""slice_id"": ""Slice3"", ""slice_bandwidth"": ""1961"", ""command_delay"": ""7.179375679486724"", ""feedback_delay"": ""19.276594636332643"", ""data_transfer_time"": ""25.496555333092427"", ""total_delay"": ""58.639173304428866"", ""signal_strength"": ""-51.00679531846805"", ""latency"": ""5.753196821863591"", ""resource_allocation"": ""89.13033140793976"", ""error_rate"": ""0.152652980000607"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
541,1743557534.121887,"{""id"": 541, ""timestamp"": 1743557534.121887, ""data"": {""robot_id"": ""R542"", ""task_type"": ""Welding"", ""task_duration"": ""109.76292490126698"", ""energy_consumption"": ""5.126215450912783"", ""position_coordinates"": ""(8.40888976711485, 0.5014402307181021, 3.966087993343448)"", ""robot_speed"": ""0.8070038946325346"", ""sensor_id"": ""S1"", ""sensor_type"": ""Temperature"", ""sensor_reading"": ""92.52785180550167"", ""timestamp"": ""2025-01-21 10:01:00"", ""data_size"": ""1725"", ""network_load"": ""91.61032477667321"", ""network_latency"": ""15.399116411130777"", ""packet_loss_rate"": ""3.124581310930397"", ""network_type"": ""Wi-Fi"", ""slice_id"": ""Slice3"", ""slice_bandwidth"": ""961"", ""command_delay"": ""13.612429994143744"", ""feedback_delay"": ""20.01510549481972"", ""data_transfer_time"": ""19.791218124552117"", ""total_delay"": ""60.69928061110165"", ""signal_strength"": ""-63.83111573403156"", ""latency"": ""16.33564883738589"", ""resource_allocation"": ""86.77004049108933"", ""error_rate"": ""0.9585162750026057"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
542,1743557534.2267897,"{""id"": 542, ""timestamp"": 1743557534.2267897, ""data"": {""robot_id"": ""R543"", ""task_type"": ""Welding"", ""task_duration"": ""155.58413754778576"", ""energy_consumption"": ""7.762868318556434"", ""position_coordinates"": ""(6.634583230160925, 8.712729076173947, 8.27480959757006)"", ""robot_speed"": ""0.7961294870379043"", ""sensor_id"": ""S8"", ""sensor_type"": ""Temperature"", ""sensor_reading"": ""70.11148300815952"", ""timestamp"": ""2025-01-21 10:02:00"", ""data_size"": ""1293"", ""network_load"": ""75.76054929535843"", ""network_latency"": ""16.156052224286682"", ""packet_loss_rate"": ""2.640292109460623"", ""network_type"": ""5G"", ""slice_id"": ""Slice3"", ""slice_bandwidth"": ""1553"", ""command_delay"": ""13.107938766334035"", ""feedback_delay"": ""13.795735548691528"", ""data_transfer_time"": ""13.73744428806911"", ""total_delay"": ""48.5239384202077"", ""signal_strength"": ""-49.43582244863977"", ""latency"": ""6.805999500219319"", ""resource_allocation"": ""81.84184852856335"", ""error_rate"": ""0.5653026914604504"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
543,1743557534.3313787,"{""id"": 543, ""timestamp"": 1743557534.3313787, ""data"": {""robot_id"": ""R544"", ""task_type"": ""Assembly"", ""task_duration"": ""196.0858931847273"", ""energy_consumption"": ""4.571139400558259"", ""position_coordinates"": ""(1.0112518818165828, 1.122115392472729, 5.7312792327256465)"", ""robot_speed"": ""1.2590718407898578"", ""sensor_id"": ""S9"", ""sensor_type"": ""Temperature"", ""sensor_reading"": ""83.03260414354989"", ""timestamp"": ""2025-01-21 10:03:00"", ""data_size"": ""1496"", ""network_load"": ""86.64184340573227"", ""network_latency"": ""8.97637102891175"", ""packet_loss_rate"": ""2.85280025870449"", ""network_type"": ""6G"", ""slice_id"": ""Slice1"", ""slice_bandwidth"": ""1819"", ""command_delay"": ""13.904102390737512"", ""feedback_delay"": ""15.346894243177067"", ""data_transfer_time"": ""22.918330528110282"", ""total_delay"": ""62.099186881776575"", ""signal_strength"": ""-68.52839282236619"", ""latency"": ""18.297960060577516"", ""resource_allocation"": ""88.43423754151284"", ""error_rate"": ""0.25209865956229993"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
544,1743557534.4359224,"{""id"": 544, ""timestamp"": 1743557534.4359224, ""data"": {""robot_id"": ""R545"", ""task_type"": ""Pick-and-Place"", ""task_duration"": ""127.66960242824585"", ""energy_consumption"": ""5.326761006693543"", ""position_coordinates"": ""(1.8149762827084115, 2.444522102566621, 8.328490415914425)"", ""robot_speed"": ""1.0758510102488825"", ""sensor_id"": ""S7"", ""sensor_type"": ""Temperature"", ""sensor_reading"": ""76.95905356473358"", ""timestamp"": ""2025-01-21 10:04:00"", ""data_size"": ""527"", ""network_load"": ""73.87899447345873"", ""network_latency"": ""13.650099766388017"", ""packet_loss_rate"": ""4.131346195873132"", ""network_type"": ""5G"", ""slice_id"": ""Slice3"", ""slice_bandwidth"": ""1239"", ""command_delay"": ""9.62591887947719"", ""feedback_delay"": ""27.537171660523434"", ""data_transfer_time"": ""25.634445319759195"", ""total_delay"": ""67.87461169014252"", ""signal_strength"": ""-45.49418558376932"", ""latency"": ""9.50790135857744"", ""resource_allocation"": ""82.24510196875401"", ""error_rate"": ""0.22633083973707457"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
545,1743557534.540177,"{""id"": 545, ""timestamp"": 1743557534.540177, ""data"": {""robot_id"": ""R546"", ""task_type"": ""Pick-and-Place"", ""task_duration"": ""162.18818813176085"", ""energy_consumption"": ""7.4845526006486205"", ""position_coordinates"": ""(9.70064537020164, 9.265998807715683, 7.9741790883324875)"", ""robot_speed"": ""1.107819125470301"", ""sensor_id"": ""S3"", ""sensor_type"": ""Pressure"", ""sensor_reading"": ""82.96251138556204"", ""timestamp"": ""2025-01-21 10:05:00"", ""data_size"": ""793"", ""network_load"": ""75.44164690164845"", ""network_latency"": ""7.050426117335544"", ""packet_loss_rate"": ""2.756652748461506"", ""network_type"": ""Wi-Fi"", ""slice_id"": ""Slice1"", ""slice_bandwidth"": ""1661"", ""command_delay"": ""15.20320056400502"", ""feedback_delay"": ""15.846666225667649"", ""data_transfer_time"": ""16.60622010793693"", ""total_delay"": ""56.06365957482129"", ""signal_strength"": ""-59.51657077649115"", ""latency"": ""8.189347844289696"", ""resource_allocation"": ""85.6150423054511"", ""error_rate"": ""0.27208415757797766"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
546,1743557534.644708,"{""id"": 546, ""timestamp"": 1743557534.644708, ""data"": {""robot_id"": ""R547"", ""task_type"": ""Pick-and-Place"", ""task_duration"": ""171.36368748709145"", ""energy_consumption"": ""5.551945920381289"", ""position_coordinates"": ""(3.835812525432579, 0.157165830192878, 4.578352625580687)"", ""robot_speed"": ""0.4278714182427636"", ""sensor_id"": ""S7"", ""sensor_type"": ""Pressure"", ""sensor_reading"": ""71.9240575671215"", ""timestamp"": ""2025-01-21 10:06:00"", ""data_size"": ""1976"", ""network_load"": ""84.54451527314303"", ""network_latency"": ""9.851410329833229"", ""packet_loss_rate"": ""2.5811550470845708"", ""network_type"": ""6G"", ""slice_id"": ""Slice2"", ""slice_bandwidth"": ""1537"", ""command_delay"": ""7.0135762864061535"", ""feedback_delay"": ""11.483452605698448"", ""data_transfer_time"": ""29.84343428896819"", ""total_delay"": ""56.61843293729699"", ""signal_strength"": ""-53.73710472405044"", ""latency"": ""16.48247750607949"", ""resource_allocation"": ""92.60115739531587"", ""error_rate"": ""0.8067147680447275"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
547,1743557534.749593,"{""id"": 547, ""timestamp"": 1743557534.749593, ""data"": {""robot_id"": ""R548"", ""task_type"": ""Pick-and-Place"", ""task_duration"": ""102.84818340952026"", ""energy_consumption"": ""6.670336087194243"", ""position_coordinates"": ""(7.054088739734839, 9.370096995121438, 2.2483857471797455)"", ""robot_speed"": ""0.9150393556967661"", ""sensor_id"": ""S6"", ""sensor_type"": ""Temperature"", ""sensor_reading"": ""72.40276482640736"", ""timestamp"": ""2025-01-21 10:07:00"", ""data_size"": ""1961"", ""network_load"": ""78.03380764538063"", ""network_latency"": ""19.843472123567103"", ""packet_loss_rate"": ""0.7884433603657365"", ""network_type"": ""5G"", ""slice_id"": ""Slice3"", ""slice_bandwidth"": ""1798"", ""command_delay"": ""19.832564491701405"", ""feedback_delay"": ""25.6591553193456"", ""data_transfer_time"": ""11.428024021738139"", ""total_delay"": ""66.28180971521866"", ""signal_strength"": ""-51.00090020803986"", ""latency"": ""18.358906401828637"", ""resource_allocation"": ""85.12564530695343"", ""error_rate"": ""0.4645188648117188"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
548,1743557534.853905,"{""id"": 548, ""timestamp"": 1743557534.853905, ""data"": {""robot_id"": ""R549"", ""task_type"": ""Pick-and-Place"", ""task_duration"": ""116.5628144007939"", ""energy_consumption"": ""4.0646781598180795"", ""position_coordinates"": ""(5.9166882059350385, 0.12657828484162192, 0.012036139090179088)"", ""robot_speed"": ""1.0777084183642902"", ""sensor_id"": ""S7"", ""sensor_type"": ""Temperature"", ""sensor_reading"": ""75.75662649154286"", ""timestamp"": ""2025-01-21 10:08:00"", ""data_size"": ""1196"", ""network_load"": ""71.34242969848435"", ""network_latency"": ""9.701083422118344"", ""packet_loss_rate"": ""0.7471595107100953"", ""network_type"": ""5G"", ""slice_id"": ""Slice1"", ""slice_bandwidth"": ""1044"", ""command_delay"": ""13.05619311196385"", ""feedback_delay"": ""26.988085099344136"", ""data_transfer_time"": ""10.989700271077416"", ""total_delay"": ""60.48011145070251"", ""signal_strength"": ""-50.03581104588102"", ""latency"": ""14.251071208623543"", ""resource_allocation"": ""89.38850349385989"", ""error_rate"": ""0.29626983595446943"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
549,1743557534.9589164,"{""id"": 549, ""timestamp"": 1743557534.9589164, ""data"": {""robot_id"": ""R550"", ""task_type"": ""Assembly"", ""task_duration"": ""74.12443229482025"", ""energy_consumption"": ""6.4222810955757215"", ""position_coordinates"": ""(6.798728739471748, 6.4293120816076, 8.611302430447813)"", ""robot_speed"": ""0.935068418528679"", ""sensor_id"": ""S9"", ""sensor_type"": ""Temperature"", ""sensor_reading"": ""78.68215392113238"", ""timestamp"": ""2025-01-21 10:09:00"", ""data_size"": ""1212"", ""network_load"": ""94.79285571968592"", ""network_latency"": ""9.53701740477269"", ""packet_loss_rate"": ""3.174948307982252"", ""network_type"": ""5G"", ""slice_id"": ""Slice1"", ""slice_bandwidth"": ""1322"", ""command_delay"": ""9.407554334329408"", ""feedback_delay"": ""25.118546899944747"", ""data_transfer_time"": ""17.650034613714688"", ""total_delay"": ""59.231940677220585"", ""signal_strength"": ""-49.818624205396894"", ""latency"": ""16.764286576107033"", ""resource_allocation"": ""90.00299954180838"", ""error_rate"": ""0.8998795205711521"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
550,1743557535.0616136,"{""id"": 550, ""timestamp"": 1743557535.0616136, ""data"": {""robot_id"": ""R551"", ""task_type"": ""Assembly"", ""task_duration"": ""68.33366756205515"", ""energy_consumption"": ""6.326033238496289"", ""position_coordinates"": ""(1.3018934920080238, 9.673191722305912, 8.114075027006562)"", ""robot_speed"": ""0.5206961813718322"", ""sensor_id"": ""S3"", ""sensor_type"": ""Motion"", ""sensor_reading"": ""74.8532006915411"", ""timestamp"": ""2025-01-21 10:10:00"", ""data_size"": ""842"", ""network_load"": ""70.87264647682773"", ""network_latency"": ""13.124622617495797"", ""packet_loss_rate"": ""1.9392254984292345"", ""network_type"": ""5G"", ""slice_id"": ""Slice3"", ""slice_bandwidth"": ""936"", ""command_delay"": ""10.719659599281169"", ""feedback_delay"": ""26.83916908836697"", ""data_transfer_time"": ""28.137927832676553"", ""total_delay"": ""71.05620379332477"", ""signal_strength"": ""-50.96349577415119"", ""latency"": ""15.2657813688811"", ""resource_allocation"": ""88.00654913648036"", ""error_rate"": ""0.6669848614695459"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
551,1743557535.1667268,"{""id"": 551, ""timestamp"": 1743557535.1667268, ""data"": {""robot_id"": ""R552"", ""task_type"": ""Welding"", ""task_duration"": ""183.40534708313783"", ""energy_consumption"": ""6.55479637953269"", ""position_coordinates"": ""(3.8765990055879906, 4.257616149303052, 0.7532143216740483)"", ""robot_speed"": ""0.43460291477062873"", ""sensor_id"": ""S6"", ""sensor_type"": ""Motion"", ""sensor_reading"": ""94.04973288424192"", ""timestamp"": ""2025-01-21 10:11:00"", ""data_size"": ""544"", ""network_load"": ""76.93439533333253"", ""network_latency"": ""12.13838766244236"", ""packet_loss_rate"": ""2.3538011083385113"", ""network_type"": ""6G"", ""slice_id"": ""Slice1"", ""slice_bandwidth"": ""1799"", ""command_delay"": ""12.954991341044515"", ""feedback_delay"": ""21.976680293011682"", ""data_transfer_time"": ""28.716019521092417"", ""total_delay"": ""72.5343583803017"", ""signal_strength"": ""-65.44022315665968"", ""latency"": ""7.612733099793921"", ""resource_allocation"": ""81.50742138859631"", ""error_rate"": ""0.7381817272209178"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
552,1743557535.2715924,"{""id"": 552, ""timestamp"": 1743557535.2715924, ""data"": {""robot_id"": ""R553"", ""task_type"": ""Assembly"", ""task_duration"": ""198.09080623756336"", ""energy_consumption"": ""6.088093670657395"", ""position_coordinates"": ""(8.264149288488818, 5.764398586427876, 8.74086712527437)"", ""robot_speed"": ""1.1931231432330267"", ""sensor_id"": ""S6"", ""sensor_type"": ""Pressure"", ""sensor_reading"": ""86.95368012949152"", ""timestamp"": ""2025-01-21 10:12:00"", ""data_size"": ""695"", ""network_load"": ""75.04261393466105"", ""network_latency"": ""9.646587270860735"", ""packet_loss_rate"": ""1.2016144037241534"", ""network_type"": ""5G"", ""slice_id"": ""Slice2"", ""slice_bandwidth"": ""1892"", ""command_delay"": ""13.626688504090422"", ""feedback_delay"": ""24.763837946489982"", ""data_transfer_time"": ""19.802384722535642"", ""total_delay"": ""63.33720073979667"", ""signal_strength"": ""-68.07413542006557"", ""latency"": ""13.068845469018287"", ""resource_allocation"": ""90.78183552230038"", ""error_rate"": ""0.2153305275287315"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
553,1743557535.3764384,"{""id"": 553, ""timestamp"": 1743557535.3764384, ""data"": {""robot_id"": ""R554"", ""task_type"": ""Pick-and-Place"", ""task_duration"": ""177.97729219118662"", ""energy_consumption"": ""5.137278747913166"", ""position_coordinates"": ""(7.146917339147569, 5.678387463393058, 9.77038753616442)"", ""robot_speed"": ""0.7001049357682225"", ""sensor_id"": ""S1"", ""sensor_type"": ""Temperature"", ""sensor_reading"": ""82.33122341723835"", ""timestamp"": ""2025-01-21 10:13:00"", ""data_size"": ""1431"", ""network_load"": ""72.13145561592151"", ""network_latency"": ""8.670527677244877"", ""packet_loss_rate"": ""4.27654184092006"", ""network_type"": ""6G"", ""slice_id"": ""Slice4"", ""slice_bandwidth"": ""1291"", ""command_delay"": ""7.697666702533119"", ""feedback_delay"": ""15.701989987659882"", ""data_transfer_time"": ""19.10103409616277"", ""total_delay"": ""48.95394243318262"", ""signal_strength"": ""-62.992627506344014"", ""latency"": ""16.039767331356195"", ""resource_allocation"": ""80.11767381860935"", ""error_rate"": ""0.5392305273364831"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
554,1743557535.4806175,"{""id"": 554, ""timestamp"": 1743557535.4806175, ""data"": {""robot_id"": ""R555"", ""task_type"": ""Assembly"", ""task_duration"": ""97.27196008444554"", ""energy_consumption"": ""6.413166042448069"", ""position_coordinates"": ""(6.689001056186178, 6.5502469640509, 4.458496341987177)"", ""robot_speed"": ""0.7812357866633572"", ""sensor_id"": ""S1"", ""sensor_type"": ""Temperature"", ""sensor_reading"": ""79.63765520241738"", ""timestamp"": ""2025-01-21 10:14:00"", ""data_size"": ""1566"", ""network_load"": ""71.79518863613673"", ""network_latency"": ""6.41413966848404"", ""packet_loss_rate"": ""2.9143468059602142"", ""network_type"": ""5G"", ""slice_id"": ""Slice4"", ""slice_bandwidth"": ""1323"", ""command_delay"": ""15.818076874429154"", ""feedback_delay"": ""13.01319476415337"", ""data_transfer_time"": ""27.663313559512353"", ""total_delay"": ""62.32978601619497"", ""signal_strength"": ""-63.316451073701195"", ""latency"": ""6.920827077453207"", ""resource_allocation"": ""86.60538811953224"", ""error_rate"": ""0.8877092317523098"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
555,1743557535.5847316,"{""id"": 555, ""timestamp"": 1743557535.5847316, ""data"": {""robot_id"": ""R556"", ""task_type"": ""Assembly"", ""task_duration"": ""132.97791296486167"", ""energy_consumption"": ""7.685590352000785"", ""position_coordinates"": ""(6.396167324320619, 1.729224976272612, 6.827569247335199)"", ""robot_speed"": ""0.8699233300100181"", ""sensor_id"": ""S3"", ""sensor_type"": ""Pressure"", ""sensor_reading"": ""92.02192105069324"", ""timestamp"": ""2025-01-21 10:15:00"", ""data_size"": ""1275"", ""network_load"": ""90.34959936433272"", ""network_latency"": ""15.832333689749417"", ""packet_loss_rate"": ""3.0753667000925535"", ""network_type"": ""6G"", ""slice_id"": ""Slice1"", ""slice_bandwidth"": ""1523"", ""command_delay"": ""10.852560729075847"", ""feedback_delay"": ""15.68271728410797"", ""data_transfer_time"": ""24.658445192611385"", ""total_delay"": ""56.73726810393596"", ""signal_strength"": ""-47.43821894648895"", ""latency"": ""5.6855723695788125"", ""resource_allocation"": ""83.03026755983589"", ""error_rate"": ""0.7919649919646029"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
556,1743557535.689278,"{""id"": 556, ""timestamp"": 1743557535.689278, ""data"": {""robot_id"": ""R557"", ""task_type"": ""Pick-and-Place"", ""task_duration"": ""85.33622895692032"", ""energy_consumption"": ""7.18903610259243"", ""position_coordinates"": ""(4.569803596280049, 3.2827229355815124, 1.582392626742135)"", ""robot_speed"": ""0.5843756817612924"", ""sensor_id"": ""S6"", ""sensor_type"": ""Temperature"", ""sensor_reading"": ""93.35479298360137"", ""timestamp"": ""2025-01-21 10:16:00"", ""data_size"": ""1820"", ""network_load"": ""88.5941836843386"", ""network_latency"": ""15.678231278439338"", ""packet_loss_rate"": ""0.29215495427287574"", ""network_type"": ""5G"", ""slice_id"": ""Slice1"", ""slice_bandwidth"": ""868"", ""command_delay"": ""18.556186559134126"", ""feedback_delay"": ""28.14234838360265"", ""data_transfer_time"": ""23.964659796262602"", ""total_delay"": ""80.29413934619663"", ""signal_strength"": ""-45.65640908758928"", ""latency"": ""17.42807863890574"", ""resource_allocation"": ""88.545617758549"", ""error_rate"": ""0.3060591982161759"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
557,1743557535.7938168,"{""id"": 557, ""timestamp"": 1743557535.7938168, ""data"": {""robot_id"": ""R558"", ""task_type"": ""Pick-and-Place"", ""task_duration"": ""114.78711877620222"", ""energy_consumption"": ""6.238460023060305"", ""position_coordinates"": ""(6.849367482413093, 9.637751822072286, 9.308436696831945)"", ""robot_speed"": ""1.027139672311806"", ""sensor_id"": ""S8"", ""sensor_type"": ""Temperature"", ""sensor_reading"": ""97.6952808536899"", ""timestamp"": ""2025-01-21 10:17:00"", ""data_size"": ""746"", ""network_load"": ""70.14086899653573"", ""network_latency"": ""5.446996455943749"", ""packet_loss_rate"": ""2.816746811864819"", ""network_type"": ""5G"", ""slice_id"": ""Slice2"", ""slice_bandwidth"": ""1677"", ""command_delay"": ""8.728040030192545"", ""feedback_delay"": ""11.826177551563216"", ""data_transfer_time"": ""25.000303584573906"", ""total_delay"": ""51.432598837985495"", ""signal_strength"": ""-58.84312001376472"", ""latency"": ""5.424273924364696"", ""resource_allocation"": ""82.05601913810672"", ""error_rate"": ""0.17320363075991208"", ""padding"": ""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX""}}"
